,ID,Name
222507,Funhe2EKm019908t1,Coagulation factor VIII (66%Z)
222505,Funhe2EKm019908,
222531,Funhe2EKm015963t1,"TE: CDD: L1-EN, Endonuclease domain of the non-LTR retrotransposon LINE-1 (62%C)"
222521,Funhe2EKm015961t1,TE: GAG protein (60%M)
222530,Funhe2EKm015963,
222534,Funhe2EKm015964,
222535,Funhe2EKm015964t1,DNA-(apurinic or apyrimidinic site) lyase (66%M)
222519,Funhe2EKm015961,
222499,Funhe2EKm015959,
222500,Funhe2EKm015959t1,Uncharacterized protein
222473,Funhe2EKm015958,
222474,Funhe2EKm015958t1,DNA repair and recombination protein RAD54 (98%S)
222561,Funhe2EKm015968t1,Immunoglobulin superfamily member 21 (17%U)
222560,Funhe2EKm015968,
222538,Funhe2EKm015965,
222539,Funhe2EKm015965t1,C-type natriuretic peptide (100%P)
222545,Funhe2EKm015966,
222546,Funhe2EKm015966t1,Natriuretic peptide (99%P)
222553,Funhe2EKm015967,
222554,Funhe2EKm015967t1,Natriuretic peptides A (100%S)
222579,Funhe2EKm015969t1,Toll receptor 6 (46%U)
222578,Funhe2EKm015969,
65882,Funhe2EKm003800,
65883,Funhe2EKm003800t1,Opposite strand transcription unit to Stag3 (96%T)
65849,Funhe2EKm003798,
65850,Funhe2EKm003798t1,Unknown
65860,Funhe2EKm003799,
65861,Funhe2EKm003799t1,"Nipsnap (C, elegans) (99%P)"
65643,Funhe2EKm003787,
65736,Funhe2EKm003793,
65737,Funhe2EKm003793t1,Kinase suppressor of Ras 2 (100%M)
65644,Funhe2EKm003787t1,TAO kinase 3 (71%P)
65662,Funhe2EKm003789t1,V-set and immunoglobulin domain-containing protein (93%P)
65661,Funhe2EKm003789,
65781,Funhe2EKm003794,
65782,Funhe2EKm003794t1,Zinc finger BED domain-containing protein (65%S)
65785,Funhe2EKm003795,
65786,Funhe2EKm003795t1,Uncharacterized protein
65791,Funhe2EKm003797,
65792,Funhe2EKm003797t1,Nitric oxide synthase 1 (neuronal) (100%P)
66000,Funhe2EKm003807,
66001,Funhe2EKm003807t1,F-box only protein (100%P)
66074,Funhe2EKm003788t1,Phosphatidylethanolamine-binding protein (100%M)
66072,Funhe2EKm003788,
66032,Funhe2EKm003808,
66033,Funhe2EKm003808t1,Neurofibromin 2 (81%P)
66040,Funhe2EKm003809,
66042,Funhe2EKm003809t1,TAO kinase 3 (71%P)
65983,Funhe2EKm003806t1,Fast skeletal muscle myosin light polypeptide (100%P)
65982,Funhe2EKm003806,
65923,Funhe2EKm003803,
65924,Funhe2EKm003803t1,RING finger and transmembrane domain-containing protein (100%P)
65902,Funhe2EKm003801,
65903,Funhe2EKm003801t1,Uncharacterized protein (100%M)
65911,Funhe2EKm003802,
65912,Funhe2EKm003802t1,Chromosome 12 open reading frame (100%M)
65946,Funhe2EKm003804,
65947,Funhe2EKm003804t1,TE: Reverse transcriptase (50%M)
65950,Funhe2EKm003805,
65951,Funhe2EKm003805t1,F-box and WD repeat domain containing (100%M)
65724,Funhe2EKm003792,
65725,Funhe2EKm003792t1,WD repeat and SOCS box containing 2 (34%P)
65700,Funhe2EKm003791,
65680,Funhe2EKm003790,
65681,Funhe2EKm003790t1,WD repeat and SOCS box-containing protein (100%P)
65701,Funhe2EKm003791t1,"Replication factor C (activator 1) 5, 36.5kDa (100%P)"
222657,Funhe2EKm015979t1,Nuclear receptor coactivator (94%M)
222656,Funhe2EKm015979,
222649,Funhe2EKm015977t1,Nuclear receptor coactivator (58%P)
222648,Funhe2EKm015977,
222676,Funhe2EKm015978t1,Uncharacterized protein
222675,Funhe2EKm015978,
222641,Funhe2EKm015976t1,Uncharacterized protein (100%M)
222658,Funhe2EKm015979t1,Nuclear receptor coactivator (94%M)
222599,Funhe2EKm015972t1,Chromosome 6 open reading frame (69%S)
222587,Funhe2EKm015970t1,Uncharacterized protein
222598,Funhe2EKm015972,
222640,Funhe2EKm015976,
222614,Funhe2EKm015975t1,"Yip1 domain family, member (100%S)"
222632,Funhe2EKm015974t1,Uncharacterized protein
222631,Funhe2EKm015974,
222613,Funhe2EKm015975,
222626,Funhe2EKm015973t1,Uncharacterized protein (96%C)
222625,Funhe2EKm015973,
222615,Funhe2EKm015975t1,"Yip1 domain family, member (100%S)"
222586,Funhe2EKm015970,
222709,Funhe2EKm015984,
222710,Funhe2EKm015984t1,Actin-related protein 2/3 complex subunit (100%T)
222706,Funhe2EKm015982t1,Uncharacterized protein
222683,Funhe2EKm015980,
222684,Funhe2EKm015980t1,E3 ubiquitin-protein ligase RING2 (93%P)
222702,Funhe2EKm015981t1,Eukaryotic initiation factor 4A-I (59%S)
222705,Funhe2EKm015982,
222701,Funhe2EKm015981,
222719,Funhe2EKm015986,
222720,Funhe2EKm015986t1,"dual 3',5'-cyclic-AMP and -GMP phosphodiesterase 11A (19%M)"
222737,Funhe2EKm015987,
222738,Funhe2EKm015987t1,Alkylglycerone phosphate synthase (73%M)
222778,Funhe2EKm015993t1,1-encoded protein (95%C)
222777,Funhe2EKm015993,
222774,Funhe2EKm015992t1,Rho GTPase-activating protein 39 (93%T)
222773,Funhe2EKm015992,
222769,Funhe2EKm015991,
222770,Funhe2EKm015991t1,"CDD: Dimer_Tnp_hAT, hAT family dimerization domain (84%)"
222781,Funhe2EKm015994,
222782,Funhe2EKm015994t1,Lectin protein type II (100%M)
222807,Funhe2EKm016000,
222791,Funhe2EKm015997,
222792,Funhe2EKm015997t1,Uncharacterized protein
222795,Funhe2EKm015998,
222808,Funhe2EKm016000t1,Uncharacterized protein
222796,Funhe2EKm015998t1,Leucine proline-enriched proteoglycan (leprecan) 1 (100%P)
222814,Funhe2EKm016001t1,Uncharacterized protein
222813,Funhe2EKm016001,
222869,Funhe2EKm016008t1,S phase cyclin A-associated protein in the endoplasmic reticulum (43%Z)
222882,Funhe2EKm016009,
222868,Funhe2EKm016008,
222883,Funhe2EKm016009t1,Uncharacterized protein (100%Z)
222839,Funhe2EKm016004t1,Zinc finger protein (87%P)
222838,Funhe2EKm016004,
222831,Funhe2EKm016003t1,Zinc finger protein (86%P)
222830,Funhe2EKm016003,
222822,Funhe2EKm020929t1,Uncharacterized protein (55%Z)
222820,Funhe2EKm020929,
222844,Funhe2EKm016005,
222845,Funhe2EKm016005t1,Zinc finger protein 224 (15%U)
222854,Funhe2EKm016007,
222849,Funhe2EKm016006t1,Zinc finger protein 569 (28%U)
222848,Funhe2EKm016006,
222855,Funhe2EKm016007t1,Uncharacterized protein
222917,Funhe2EKm016012t1,CD209 antigen protein A (100%P)
222899,Funhe2EKm016010t1,CD209 antigen protein A (75%P)
222916,Funhe2EKm016012,
222897,Funhe2EKm016010,
222910,Funhe2EKm016011,
222911,Funhe2EKm016011t1,Uncharacterized protein (79%P)
222944,Funhe2EKm016015t1,Uncharacterized protein (99%U)
222942,Funhe2EKm016015,
222938,Funhe2EKm016014,
222932,Funhe2EKm011683t1,Uncharacterized protein (56%Z)
222930,Funhe2EKm011683,
222939,Funhe2EKm016014t1,Uncharacterized protein
66089,Funhe2EKm003812t1,Unconventional myosin-XVIIIb (100%T)
66350,Funhe2EKm003824t1,Myocyte enhancer factor 2C (100%P)
66349,Funhe2EKm003824,
66373,Funhe2EKm003825t1,"Centrin, EF-hand protein (100%T)"
66372,Funhe2EKm003825,
66332,Funhe2EKm003823t1,Arrestin domain-containing protein 3 (100%P)
66331,Funhe2EKm003823,
66384,Funhe2EKm003826,
66433,Funhe2EKm003829t1,X-ray repair complementing defective repair in Chinese hamster cells (100%P)
66432,Funhe2EKm003829,
66449,Funhe2EKm003830,
66450,Funhe2EKm003830t1,Uncharacterized protein
66467,Funhe2EKm003836t1,ATP-dependent DNA helicase PIF1 (12%U)
66466,Funhe2EKm003836,
66463,Funhe2EKm003835t1,Uncharacterized protein
66462,Funhe2EKm003835,
66455,Funhe2EKm003833t1,Unknown
66454,Funhe2EKm003833,
66398,Funhe2EKm003827t1,Versican core protein (100%M)
66397,Funhe2EKm003827,
66385,Funhe2EKm003826t1,Hyaluronan and proteoglycan link protein (100%P)
66167,Funhe2EKm003814,
66168,Funhe2EKm003814t1,Beta-adrenergic receptor kinase (100%Z)
66264,Funhe2EKm003821t1,Septin-5 (86%P)
66263,Funhe2EKm003821,
66260,Funhe2EKm003819t1,Claudin-5 (100%U)
66259,Funhe2EKm003819,
66288,Funhe2EKm003822t1,Multiple C2 and transmembrane domain-containing protein 1 (100%M)
66287,Funhe2EKm003822,
66212,Funhe2EKm003816t1,Beta-crystallin A4 (94%T)
66211,Funhe2EKm003816,
66237,Funhe2EKm003818t1,"Acyl-CoA dehydrogenase, C-2 to C-3 short chain (98%P)"
66236,Funhe2EKm003818,
66222,Funhe2EKm003817t1,Beta-crystallin B1 (99%P)
66221,Funhe2EKm003817,
66088,Funhe2EKm003812,
570690,Funhe2EKm038889t1,FAM65A (99%P)
570688,Funhe2EKm038889,
222949,Funhe2EKm016018,
222951,Funhe2EKm016018t1,Nucleotide-binding oligomerization domain-containing protein (79%P)
222960,Funhe2EKm016024t1,Unknown
222959,Funhe2EKm016024,
222980,Funhe2EKm016026t1,Wiskott-Aldrich syndrome family protein member (71%T)
222968,Funhe2EKm016025t1,G protein-coupled receptor 34b (95%P)
222967,Funhe2EKm016025,
222979,Funhe2EKm016026,
222995,Funhe2EKm016027t1,Chromosome X open reading frame 40A (92%T)
223004,Funhe2EKm016028,
223005,Funhe2EKm016028t1,Asparagine-linked glycosylation 13 (100%P)
222994,Funhe2EKm016027,
223073,Funhe2EKm016032t1,Uncharacterized protein (72%P)
223058,Funhe2EKm016030,
223059,Funhe2EKm016030t1,COMM domain-containing protein (100%P)
223072,Funhe2EKm016032,
223083,Funhe2EKm016033,
223084,Funhe2EKm016033t1,Nanor (96%Z)
223118,Funhe2EKm016035t1,Uncharacterized protein (65%U)
223117,Funhe2EKm016035,
223232,Funhe2EKm016040t1,DNA replication complex GINS protein PSF1 (100%P)
223093,Funhe2EKm016034,
223094,Funhe2EKm016034t1,"Apoptosis-inducing factor, mitochondrion-associated (100%P)"
223231,Funhe2EKm016040,
223148,Funhe2EKm016037t1,Uncharacterized protein
223147,Funhe2EKm016037,
223136,Funhe2EKm016036t1,Uncharacterized protein (55%U)
223135,Funhe2EKm016036,
223161,Funhe2EKm016038,
223162,Funhe2EKm016038t1,Structural maintenance of chromosomes protein (100%T)
223225,Funhe2EKm016039t1,Uncharacterized protein
223224,Funhe2EKm016039,
223259,Funhe2EKm016043,
223260,Funhe2EKm016043t1,Unknown
223250,Funhe2EKm016041t1,Unknown
223249,Funhe2EKm016041,
223286,Funhe2EKm016047,
223268,Funhe2EKm016044t1,Asialoglycoprotein receptor 1 (65%P)
223287,Funhe2EKm016047t1,Pol protein (59%C)
223267,Funhe2EKm016044,
223279,Funhe2EKm016045t1,Asialoglycoprotein receptor 1 (100%M)
223277,Funhe2EKm016045,
223372,Funhe2EKm016053t1,Chromosome 16 open reading frame (100%M)
223325,Funhe2EKm016051t1,"Dynein, light chain, LC8-type 1 (100%P)"
223332,Funhe2EKm016052,
223333,Funhe2EKm016052t1,DNA polymerase beta (100%T)
223324,Funhe2EKm016051,
223294,Funhe2EKm016049,
223295,Funhe2EKm016049t1,"3-ketoacyl-CoA thiolase, mitochondrial (99%P)"
223310,Funhe2EKm016050,
223311,Funhe2EKm016050t1,60S ribosomal protein L6 (93%S)
223371,Funhe2EKm016053,
223364,Funhe2EKm016181t1,ribosomal protein L6 (40%P)
223362,Funhe2EKm016181,
223386,Funhe2EKm016054t1,Lamin B1 (100%P)
223385,Funhe2EKm016054,
223418,Funhe2EKm016056,
223419,Funhe2EKm016056t1,Uncharacterized protein
223410,Funhe2EKm016055t1,Unknown
223409,Funhe2EKm016055,
223424,Funhe2EKm016057,
223425,Funhe2EKm016057t1,Trace amine-associated receptor 1 (30%U)
223443,Funhe2EKm016061t1,"NACHT, LRR and PYD domains-containing protein 1 (12%U)"
223442,Funhe2EKm016061,
223428,Funhe2EKm016058,
223435,Funhe2EKm016059t1,"NACHT, LRR and PYD domains-containing protein 7 (83%P)"
223434,Funhe2EKm016059,
223429,Funhe2EKm016058t1,Uncharacterized protein K02A2.6 (71%C)
66907,Funhe2EKm003849,
66897,Funhe2EKm003848,
66898,Funhe2EKm003848t1,Uncharacterized protein (1%U)
66908,Funhe2EKm003849t1,Uncharacterized protein (0%U)
66875,Funhe2EKm003847,
66876,Funhe2EKm003847t1,"Myosin-binding protein C, cardiac-type (69%M)"
66942,Funhe2EKm003852t1,Cell adhesion molecule OCAM (78%M)
66941,Funhe2EKm003852,
66915,Funhe2EKm003850,
66916,Funhe2EKm003850t1,titin (2%M)
66931,Funhe2EKm003851,
66932,Funhe2EKm003851t1,Uncharacterized protein (0%U)
66838,Funhe2EKm003844t1,titin (5%P)
66854,Funhe2EKm003846t1,"Immune-type receptor 4a, allele (62%M)"
66837,Funhe2EKm003844,
66841,Funhe2EKm003845,
66842,Funhe2EKm003845t1,titin (3%P)
66853,Funhe2EKm003846,
67122,Funhe2EKm003876,
67123,Funhe2EKm003876t1,Glycosyltransferase domain-containing protein 1 (100%P)
67144,Funhe2EKm003877,
67115,Funhe2EKm003873t1,Uncharacterized protein
67105,Funhe2EKm003867,
67106,Funhe2EKm003867t1,heat shock 70 kDa protein 12A (66%M)
67110,Funhe2EKm003871,
67111,Funhe2EKm003871t1,heat shock 70 kDa protein 12A (45%M)
67114,Funhe2EKm003873,
67145,Funhe2EKm003877t1,Zinc finger E-box-binding homeobox 2 (99%P)
67188,Funhe2EKm003879,
67189,Funhe2EKm003879t1,Microtubule aggregate protein (90%P)
67162,Funhe2EKm003878,
67163,Funhe2EKm003878t1,"Activin A receptor, type IIA (100%P)"
67012,Funhe2EKm003865,
67013,Funhe2EKm003865t1,Heat shock 70 kDa protein 12B (86%T)
67014,Funhe2EKm003865t1,Heat shock 70 kDa protein 12B (86%T)
67023,Funhe2EKm003859,
67024,Funhe2EKm003859t1,Centrosomal protein of 83 kDa (62%T)
67001,Funhe2EKm003855t1,Heat shock 70 kDa protein 12B (79%T)
67000,Funhe2EKm003855,
66973,Funhe2EKm003853,
66974,Funhe2EKm003853t1,Centrosomal protein of 83 kDa (84%T)
66987,Funhe2EKm003854,
66988,Funhe2EKm003854t1,Uncharacterized protein
67071,Funhe2EKm003861,
67072,Funhe2EKm003861t1,Heat shock 70 kDa protein 12A (98%T)
67081,Funhe2EKm003863,
67082,Funhe2EKm003863t1,Uncharacterized protein
67060,Funhe2EKm003860t1,Uncharacterized protein
67059,Funhe2EKm003860,
67039,Funhe2EKm003857,
67040,Funhe2EKm003857t1,Centrosomal protein of 83 kDa (71%T)
66737,Funhe2EKm003843,
66608,Funhe2EKm003842t1,Titin (65%M)
66607,Funhe2EKm003842,
66590,Funhe2EKm003880t1,Microtubule aggregate protein (90%P)
66588,Funhe2EKm003880,
66582,Funhe2EKm003870t1,Heat shock 70 kDa protein 1A/1B (86%P)
66580,Funhe2EKm003870,
66574,Funhe2EKm003840t1,heat shock 70 kDa protein 12A (37%M)
66572,Funhe2EKm003840,
66530,Funhe2EKm021489,
66490,Funhe2EKm003837t1,Bone morphogenetic protein receptor type-2 (100%M)
66489,Funhe2EKm003837,
66472,Funhe2EKm021818t1,Microtubule aggregate protein (72%P)
66470,Funhe2EKm021818,
66738,Funhe2EKm003843t1,CDD: Immunoglobulin I-set domain protein (75%M)
66532,Funhe2EKm021489t1,Centrosomal protein of 83 kDa (94%T)
223466,Funhe2EKm016062t1,Ankyrin repeat domain 27 (VPS9 domain) (93%P)
223464,Funhe2EKm016062,
223517,Funhe2EKm016068t1,Uncharacterized protein
223516,Funhe2EKm016068,
223509,Funhe2EKm016067t1,teneurin transmembrane protein 3 (3%P)
223508,Funhe2EKm016067,
223500,Funhe2EKm016066,
223501,Funhe2EKm016066t1,"odz, odd Oz/ten-m homolog 3 (Drosophila) (8%T)"
223520,Funhe2EKm016069,
223521,Funhe2EKm016069t1,SZT2 (83%M)
223585,Funhe2EKm016071t1,Butyrophilin protein 2 (97%M)
223584,Funhe2EKm016071,
223570,Funhe2EKm016070,
223571,Funhe2EKm016070t1,C-type lectin domain family 4 member A (95%T)
223604,Funhe2EKm016074,
223598,Funhe2EKm016072,
223599,Funhe2EKm016072t1,Elongation of very long chain fatty acids protein (89%M)
223605,Funhe2EKm016074t1,PH and SEC7 domain-containing protein 1 (100%M)
223634,Funhe2EKm016075,
223635,Funhe2EKm016075t1,Nuclear pore complex-interacting protein (100%C)
223638,Funhe2EKm016076,
223639,Funhe2EKm016076t1,Uncharacterized protein
215635,Funhe2EKm016077t1,Plexin-B3 (86%M)
215633,Funhe2EKm016077,
223645,Funhe2EKm016078t1,ATP-binding cassette sub-family D member 1 (100%P)
223678,Funhe2EKm016079,
223679,Funhe2EKm016079t1,G protein-coupled receptor 64 (18%Z)
223644,Funhe2EKm016078,
223686,Funhe2EKm016081,
223687,Funhe2EKm016081t1,Uncharacterized protein
223688,Funhe2EKm016081t1,Uncharacterized protein
223695,Funhe2EKm016080,
223696,Funhe2EKm016080t1,Coiled-coil domain containing (64%M)
223702,Funhe2EKm016082,
223703,Funhe2EKm016082t1,"zinc finger, CCHC domain containing 16 (46%P)"
223723,Funhe2EKm016083,
223706,Funhe2EKm016084,
223707,Funhe2EKm016084t1,SWIM-type zinc finger 7 associated protein 1 (88%P)
223725,Funhe2EKm016083t1,Uncharacterized protein
223710,Funhe2EKm016085,
223712,Funhe2EKm016085t1,Chromosome 11 open reading frame (100%P)
67218,Funhe2EKm003883,
67219,Funhe2EKm003883t1,Wiskott-Aldrich syndrome family protein member (96%M)
67346,Funhe2EKm003890t1,Phosphatidylinositol-binding clathrin assembly protein (100%M)
67342,Funhe2EKm003889t1,Uncharacterized protein
67341,Funhe2EKm003889,
67337,Funhe2EKm003888,
67345,Funhe2EKm003890,
67338,Funhe2EKm003888t1,Uncharacterized protein
67390,Funhe2EKm003892,
67391,Funhe2EKm003892t1,Uncharacterized protein
67398,Funhe2EKm003893,
67399,Funhe2EKm003893t1,Ras-related protein Rab-32 (100%P)
67310,Funhe2EKm003887,
67311,Funhe2EKm003887t1,Integrin beta 1 binding protein (melusin) (99%T)
67241,Funhe2EKm003884,
67242,Funhe2EKm003884t1,G-protein coupled receptor (98%P)
67202,Funhe2EKm003882,
67203,Funhe2EKm003882t1,"5-hydroxytryptamine (serotonin) receptor 2C, G protein-coupled (100%M)"
67247,Funhe2EKm003886,
67248,Funhe2EKm003886t1,Diacylglycerol kinase delta (100%M)
67436,Funhe2EKm003898t1,E3 ubiquitin-protein ligase TRIM39 (100%M)
67435,Funhe2EKm003898,
67432,Funhe2EKm003897t1,von Hippel-Lindau binding protein 1 (76%P)
67431,Funhe2EKm003897,
67408,Funhe2EKm003894,
67419,Funhe2EKm003896,
67420,Funhe2EKm003896t1,Von Hippel-Lindau binding protein (92%P)
67409,Funhe2EKm003894t1,"RAB39B, member RAS oncogene family (100%P)"
223730,Funhe2EKm016089,
223731,Funhe2EKm016089t1,Holocarboxylase synthetase (biotin-(proprionyl-CoA-carboxylase (ATP-hydrolysing)) ligase) (100%P)
223755,Funhe2EKm016090t1,Uncharacterized protein
223754,Funhe2EKm016090,
223791,Funhe2EKm016096,
223786,Funhe2EKm016095t1,Znf420 protein (92%M)
223785,Funhe2EKm016095,
223792,Funhe2EKm016096t1,Uncharacterized protein
223781,Funhe2EKm016093,
223782,Funhe2EKm016093t1,Znf420 protein (100%P)
223773,Funhe2EKm011296t1,Znf420 protein (91%M)
223762,Funhe2EKm021153t1,Znf420 protein (65%Z)
223760,Funhe2EKm021153,
223771,Funhe2EKm011296,
223845,Funhe2EKm016100t1,DEAD (Asp-Glu-Ala-Asp) box polypeptide (95%S)
223844,Funhe2EKm016100,
223874,Funhe2EKm016102t1,Uncharacterized protein
223873,Funhe2EKm016102,
223860,Funhe2EKm016101t1,Glycerol kinase (12%U)
223859,Funhe2EKm016101,
223800,Funhe2EKm016097t1,Gasdermin-C (91%T)
223799,Funhe2EKm016097,
223821,Funhe2EKm016098t1,Actin protein 6A (100%S)
223820,Funhe2EKm016098,
223883,Funhe2EKm016107t1,"TE: CDD: zf-RVT, Zinc-binding in reverse transcriptase (73%Z)"
223882,Funhe2EKm016107,
223878,Funhe2EKm016105t1,Uncharacterized protein
223877,Funhe2EKm016105,
223902,Funhe2EKm016112t1,"CDD: rve, Integrase core domain (66%C)"
223901,Funhe2EKm016112,
223895,Funhe2EKm021140t1,Uncharacterized protein
223893,Funhe2EKm021140,
223989,Funhe2EKm016119,
223982,Funhe2EKm016118t1,coagulation factor X (38%P)
223981,Funhe2EKm016118,
223990,Funhe2EKm016119t1,PCI domain-containing protein (95%P)
224031,Funhe2EKm016121t1,Uncharacterized protein
224030,Funhe2EKm016121,
224020,Funhe2EKm016120t1,T-box transcription factor TBX19 (88%M)
224019,Funhe2EKm016120,
223932,Funhe2EKm016117t1,Coagulation factor X (100%T)
223931,Funhe2EKm016117,
223920,Funhe2EKm016114t1,Factor X light chain (58%T)
223919,Funhe2EKm016114,
223968,Funhe2EKm016116t1,Coagulation factor X (100%T)
223967,Funhe2EKm016116,
223951,Funhe2EKm016115,
223952,Funhe2EKm016115t1,"Z, vitamin K-dependent plasma glycoprotein (100%P)"
224057,Funhe2EKm016125t1,Zinc finger protein (73%S)
224056,Funhe2EKm016125,
224063,Funhe2EKm016126t1,Zinc finger protein (73%S)
224062,Funhe2EKm016126,
224051,Funhe2EKm016124t1,Zinc finger protein (51%M)
224050,Funhe2EKm016124,
224034,Funhe2EKm016122,
224035,Funhe2EKm016122t1,Transcription factor Adf-1 (65%T)
224044,Funhe2EKm016123,
224045,Funhe2EKm016123t1,Nanor (82%Z)
224080,Funhe2EKm016127t1,Potassium voltage-gated channel subfamily H member 5 (57%M)
224079,Funhe2EKm016127,
224068,Funhe2EKm019308t1,Potassium voltage-gated channel subfamily H member 5 (57%T)
224066,Funhe2EKm019308,
224111,Funhe2EKm016130,
224112,Funhe2EKm016130t1,Uncharacterized protein
224088,Funhe2EKm016128t1,"Serine palmitoyltransferase, long chain base subunit (95%M)"
224086,Funhe2EKm016128,
15095,Funhe2EKm000843t1,CDK5 and ABL1 enzyme substrate (97%T)
15094,Funhe2EKm000843,
15090,Funhe2EKm000842t1,Uncharacterized protein
15089,Funhe2EKm000842,
15060,Funhe2EKm000841l2,
15061,Funhe2EKm000841l2t1,GATA-binding factor 6-B (99%P)
15076,Funhe2EKm000841t1,Transcription factor GATA-4 (78%P)
15075,Funhe2EKm000841,
15118,Funhe2EKm000844,
15173,Funhe2EKm000845,
15174,Funhe2EKm000845t1,Epidermal growth factor receptor (100%P)
15119,Funhe2EKm000844t1,Niemann-Pick C1 protein (100%P)
14927,Funhe2EKm000837t1,Growth regulation by estrogen in breast cancer (100%P)
14926,Funhe2EKm000837,
15015,Funhe2EKm000839t1,Mindbomb E3 ubiquitin protein ligase 1 (100%M)
15014,Funhe2EKm000839,
14995,Funhe2EKm000838t1,Abhydrolase domain-containing protein (100%P)
14994,Funhe2EKm000838,
14799,Funhe2EKm000834t1,THO complex subunit (98%P)
14798,Funhe2EKm000834,
14729,Funhe2EKm000829,
14730,Funhe2EKm000829t1,parathyroid hormone 1 receptor (13%P)
14737,Funhe2EKm000830,
14750,Funhe2EKm000831t1,Corticotropin releasing hormone receptor 2 (100%P)
14749,Funhe2EKm000831,
14789,Funhe2EKm000833t1,Uncharacterized protein
14788,Funhe2EKm000833,
14779,Funhe2EKm000832t1,Aquaporin 1 (Colton blood group) (100%P)
14778,Funhe2EKm000832,
14840,Funhe2EKm000835,
15224,Funhe2EKm000846,
15225,Funhe2EKm000846t1,Matrix metallopeptidase 16 (membrane-inserted) (98%M)
14841,Funhe2EKm000835t1,Ubiquitin specific peptidase 14 (tRNA-guanine transglycosylase) (100%T)
14738,Funhe2EKm000830t1,"Myosin, light chain 4, alkali, atrial, embryonic (92%P)"
14868,Funhe2EKm000836,
14869,Funhe2EKm000836t1,Rho-associated protein kinase 2 (100%P)
67455,Funhe2EKm003900,
67756,Funhe2EKm003916t1,helentron 1 helitron transposon replicase/helicase/endonuclease (17%Z)
67755,Funhe2EKm003916,
67749,Funhe2EKm003915,
67750,Funhe2EKm003915t1,helentron 1 helitron transposon replicase/helicase/endonuclease (18%Z)
67456,Funhe2EKm003900t1,Cardiomyopathy-associated protein (100%M)
67539,Funhe2EKm003910t1,GRAM domain-containing protein (100%P)
67538,Funhe2EKm003910,
67531,Funhe2EKm003908t1,Zinc finger protein 703 (100%P)
